StAlphCd,CDNumAtL,YearElec,Ob,Use,CngrsNum,StICPSR,StPOAbrv,DifDPct,DemPct,DemWin,DWinPrv,DWinNxt,DifPVDec,OpenSeat,IncStatus,PrvTrmsD,PrvTrmsO,VoteTotW,VoteTotL,VoteCast,SoSDem,PrvElcOb,NxtElcOb,DemInc,DemOpen,NonDInc,NonDOpen,DExpAdv,RExpAdv,ForgnPct,GovWkPct,BlackPct,UrbanPct,VtTotPct,DPctNxt,DifDPNxt,DPctPrv,DifDPPrv,ElcSwing,GovDem,IncDWNOM1,DSpndPct,DDonaPct,CQRating3
19,1,1998,6109,1,106,2,ME,24.77804422,60.32729149,1,1,1,0.1633,0,Democratic incumbent,1,,134335,,,1,6108,6110,1,0,0,0,1,0,,,,,45.33,,24.16,55.31536341,10.63072681,-2.242183656,0,-0.428000003,55.75441025,78.36021718,1
19,1,2000,6110,1,107,2,ME,24.16,,1,1,1,0.1633,0,Democratic incumbent,2,,,,,1,6109,6111,1,0,0,0,1,0,,,,,78.18,,27.62,60.32729149,24.77804422,4.633695519,0,-0.419999987,57.16955175,65.7097036,1
19,1,2002,6111,0,108,2,ME,27.62,,1,,,0.1768,,NA,3,,,,,1,,,,,,,,,,,,,11,,,,,-6.694096897,0,,75.15346179,85.74299658,1
19,1,2004,6112,1,109,2,ME,19.48,,1,1,1,0.1768,,NA,4,,,,,1,6111,6113,,,0,0,,,,,,,23.88,,32.02,,27.62,2.314101968,1,-0.404000014,59.00200248,65.30258409,1
19,1,2006,6113,1,110,2,ME,32.02,,1,1,1,0.1768,,NA,5,,,,,1,6112,6114,,,0,0,,,,,,,34.52,,9.8,,19.48,13.68268531,1,-0.395999998,78.31545217,90.09957827,1
19,1,2008,6114,0,111,2,ME,9.8,,1,1,,0.1768,,NA,0,,,,,1,6113,,,,0,0,,,,,,,41.57,,,,32.02,1.765615325,1,-0.388000011,77.44523729,77.66352445,1
19,2,1932,6115,0,73,2,ME,,,,,,,,NA,,,,,,,,,,,,,,,,,,,40.53,,,,,,,,,,
19,2,1934,6116,0,74,2,ME,,,,,,,,NA,,,,,,,6115,6117,,,,,,,,,,,45.33,,,,,,,-0.075000003,,,
19,2,1936,6117,0,75,2,ME,,,,,,,,NA,,,,,,,6116,6118,,,,,,,,,,,78.18,,,,,,,-0.075000003,,,
19,2,1938,6118,0,76,2,ME,,,,,,,,NA,,,,,,,6117,6119,,,,,,,,,,,11,,,,,,,0.215000004,,,
19,2,1940,6119,0,77,2,ME,,,,,,,,NA,,,,,,,6118,6120,,,,,,,,,,,23.88,,,,,,,0.215000004,,,
19,2,1942,6120,0,78,2,ME,,,,,,-0.072669099,,NA,,,,,,0,6119,6121,,,,,,,0.009035219,1.240354903,0.071558937,44.76156056,34.52,,,,,,0,0.055,,,
19,2,1944,6121,0,79,2,ME,,,,,0,-0.072669099,,NA,,,,,,0,6120,6122,,,,,,,0.009035219,1.240354903,0.071558937,44.76156056,41.57,,-21.4,,,-2.479144594,0,0.057,,,
19,2,1946,6122,1,80,2,ME,-21.4,,0,,0,-0.072669099,0,Republican incumbent,,4,,,,0,6121,6123,,0,,0,0,1,0.009035219,1.240354903,0.071558937,44.76156056,40.53,,-34.4,,,1.188312995,0,0.059,,,
19,2,1948,6123,1,81,2,ME,-34.4,,0,0,0,-0.072669099,1,Republican open seat,,0,,,,0,6122,6124,0,0,0,1,0,1,0.009035219,1.240354903,0.071558937,44.76156056,45.33,,-15.4,,-21.4,10.24988897,0,0.061000001,,,
19,2,1950,6124,1,82,2,ME,-15.4,,0,0,0,-0.072669099,0,Republican incumbent,,1,,,,0,6123,6125,0,0,1,0,0,1,0.009035219,1.240354903,0.071558937,44.76156056,78.18,,-33.6,,-34.4,-0.020519355,0,0.244000003,,,
19,2,1952,6125,1,83,2,ME,-33.6,,0,0,0,-0.252666667,0,Republican incumbent,,2,,,,0,6124,6126,0,0,1,0,0,1,8.285602223,3.310521582,0.096701989,52.87975818,11,,-8,,-15.4,-6.808760953,0,0.244000003,,,
19,2,1954,6126,1,84,2,ME,-8,,0,0,1,-0.252666667,0,Republican incumbent,,3,,,,0,6125,6127,0,0,1,0,0,1,8.285602223,3.310521582,0.096701989,52.87975818,23.88,,6.8,,-33.6,8.778685501,0,0.244000003,,,
19,2,1956,6127,1,85,2,ME,6.8,,1,0,1,-0.252666667,1,Republican open seat,0,,,,,0,6126,6128,0,0,0,1,0,1,8.285602223,3.310521582,0.096701989,52.87975818,34.52,,22.6,,-8,-5.650539331,1,0.244000003,,,
19,2,1958,6128,1,86,2,ME,22.6,,1,1,0,-0.252666667,0,Democratic incumbent,1,,,,,0,6127,6129,1,0,0,0,1,0,8.285602223,3.310521582,0.096701989,52.87975818,41.57,,-6.8,,6.8,13.50993815,1,-0.402999997,,,
19,2,1960,6129,1,87,2,ME,-6.8,,0,1,0,-0.252666667,1,Democratic open seat,,0,,,,0,6128,6130,0,1,0,0,0,1,8.285602223,3.310521582,0.096701989,52.87975818,40.53,48.87286,-2.25428,,22.6,-6.19429047,0,-0.402999997,,,
19,2,1962,6130,0,88,2,ME,-2.25428,48.87286,0,,,0.2547,0,Republican incumbent,,6,72349,,141508,0,,,,,,,0,1,6.664952074,3.773752881,0.436825497,46.26116546,45.33,,,,,-6.752375421,0,,,,
19,2,1964,6131,1,89,2,ME,24.00829494,62.00414896,1,0,1,0.2547,1,Republican open seat,0,,110931,,178909,0,6130,6132,0,0,0,1,0,1,6.664952074,3.773752881,0.436825497,46.26116546,78.18,56.76211119,13.52422237,48.87286,-2.25428,6.331477858,0,0.166999996,,,1
19,2,1966,6132,1,90,2,ME,13.52422237,56.76211119,1,1,1,0.2547,0,Democratic incumbent,1,,85956,,151432,1,6131,6133,1,0,0,0,1,0,6.664952074,3.773752881,0.436825497,46.26116546,11,55.7058692,11.41173542,62.00414896,24.00829494,-10.61381827,0,-0.465000004,,,1
19,2,1968,6133,1,91,2,ME,11.41173542,55.7058692,1,1,1,0.2547,0,Democratic incumbent,2,,102369,,183767,0,6132,6134,1,0,0,0,1,0,6.664952074,3.773752881,0.436825497,46.26116546,23.88,64.20931816,28.41863632,56.76211119,13.52422237,-2.251513587,1,-0.465000004,,,1
19,2,1970,6134,1,92,2,ME,28.41863632,64.20931816,1,1,0,0.2547,0,Democratic incumbent,3,,96235,,149877,0,6133,6135,1,0,0,0,1,0,6.664952074,3.773752881,0.436825497,46.26116546,34.52,45.61318159,-8.773636818,55.7058692,11.41173542,8.370145083,1,-0.465000004,,,
19,2,1972,6135,1,93,2,ME,-8.773636818,45.61318159,0,1,0,-0.091866667,1,Democratic open seat,,0,106280,,195415,0,6134,6136,0,1,0,0,0,0,4.729287404,5.120466202,0.330935656,46.95470921,41.57,28.63070965,-42.7385807,64.20931816,28.41863632,-5.918761457,1,-0.465000004,36.40851542,,
19,2,1974,6136,1,94,2,ME,-42.7385807,28.63070965,0,0,0,-0.091866667,0,Republican incumbent,,1,118154,,165553,0,6135,6137,0,0,1,0,0,1,4.729287404,5.120466202,0.330935656,46.95470921,40.53,19.6541056,-57.45557547,45.61318159,-8.773636818,13.5724714,1,0.061000001,24.9360446,,-1
19,2,1976,6137,1,95,2,ME,-57.45557547,19.6541056,0,0,0,-0.091866667,0,Republican incumbent,,2,169292,,219547,1,6136,6138,0,0,1,0,0,1,4.729287404,5.120466202,0.330935656,46.95470921,45.33,40.85311294,-9.967809916,28.63070965,-42.7385807,-5.621735424,0,0.061000001,16.98355837,,-1
19,2,1978,6138,1,96,2,ME,-9.967809916,40.85311294,0,0,0,-0.091866667,1,Republican open seat,,0,87939,,173054,1,6137,6139,0,0,0,1,0,0,4.729287404,5.120466202,0.330935656,46.95470921,78.18,21.49078399,-57.018435,19.6541056,-57.45557547,-4.985865265,0,0.061000001,37.42343623,,0
19,2,1980,6139,1,97,2,ME,-57.018435,21.49078399,0,0,0,-0.091866667,0,Republican incumbent,,1,186406,,237448,1,6138,6140,0,0,1,0,0,1,4.729287404,5.120466202,0.330935656,46.95470921,11,33.34917128,-33.30166042,40.85311294,-9.967809916,-6.661364101,1,0.066,10.02819787,7.962417301,-1
19,2,1982,6140,1,98,2,ME,-33.30166042,33.34917128,0,0,0,,0,Republican incumbent,,2,136075,,204176,1,6139,6141,0,0,1,0,0,1,4.218777313,6.95340172,0.303233819,43.78085469,23.88,22.59935737,-53.12959552,21.49078399,-57.018435,8.000854683,1,0.071000002,13.65521436,9.801748272,-1
19,2,1984,6141,0,99,2,ME,-53.12959552,22.59935737,0,,,-0.1745,0,Republican incumbent,,3,192166,,253773,1,,,,,,,0,1,4.139650429,6.944234211,0.295791076,43.48378135,34.52,,,,,-5.306613884,1,,15.8465217,8.856732106,-1
19,2,1986,6142,1,100,2,ME,-54.65942621,22.67028391,0,0,0,-0.1745,0,Republican incumbent,,4,148770,,192397,1,6141,6143,0,0,1,0,0,1,4.139650429,6.944234211,0.295791076,43.48378135,41.57,33.7903589,-32.41927922,22.59935737,-53.12959552,4.555182653,1,0.082999997,9.931172161,4.53871626,-1
19,2,1988,6143,1,101,2,ME,-32.41927922,33.7903589,0,0,0,-0.1745,0,Republican incumbent,,5,167229,,252724,1,6142,6144,0,0,1,0,0,1,4.139650429,6.944234211,0.295791076,43.48378135,40.53,48.97149801,-2.057003975,22.67028391,-54.65942621,-1.545145837,0,0.089000002,25.26347675,31.78175139,-1
19,2,1990,6144,1,102,2,ME,-2.057003975,48.97149801,0,0,0,-0.1745,0,Republican incumbent,,6,121704,,238522,1,6143,6145,0,0,1,0,0,1,4.139650429,6.944234211,0.295791076,43.48378135,45.33,42.01533794,-7.129094005,33.7903589,-32.41927922,-2.671862634,0,0.093999997,42.71042005,42.07993837,-1
19,2,1992,6145,1,103,2,ME,-7.129094005,42.01533794,0,0,1,0.1312,0,Republican incumbent,,7,153022,,,1,6144,6146,0,0,1,0,0,1,3.040762712,6.851791273,0.406042068,22.4220207,78.18,45.70357502,4.945400357,48.97149801,-2.057003975,-2.283510717,0,0.100000001,33.87093774,34.96742967,0
19,2,1994,6146,0,104,2,ME,4.945400357,45.70357502,1,,,0.1433,1,Republican open seat,0,,109615,,,1,,,,,,,0,0,2.992154124,6.879680317,0.397167038,21.60003899,11,,,,,-12.75936914,0,,63.08151187,60.61493255,1
19,2,1996,6147,1,105,2,ME,47.12471366,71.93519473,1,1,1,0.1433,0,Democratic incumbent,1,,205439,,,1,6146,6148,1,0,0,0,1,0,2.992154124,6.879680317,0.397167038,21.60003899,23.88,76.19608641,52.39217281,45.70357502,4.945400357,7.017245117,0,-0.337000012,79.02444185,85.35080001,1
19,2,1998,6148,1,106,2,ME,52.39217281,76.19608641,1,1,1,0.1433,0,Democratic incumbent,2,,146202,,,1,6147,6149,1,0,0,0,1,0,,,,,34.52,,46.86,71.93519473,47.12471366,-2.242183656,0,-0.337000012,96.79988134,97.75467887,1
19,2,2000,6149,1,107,2,ME,46.86,,1,1,1,0.1433,0,Democratic incumbent,3,,,,,1,6148,6150,1,0,0,0,1,0,,,,,41.57,,4.02,76.19608641,52.39217281,4.633695519,0,-0.337000012,88.0093514,89.05956151,1
19,2,2002,6150,0,108,2,ME,4.02,,1,,,0.0907,,NA,0,,,,,1,,,,,,,1,,,,,,40.53,,,,,-6.694096897,0,,51.10763762,49.13305165,1
19,2,2004,6151,1,109,2,ME,19.04,,1,1,1,0.0907,,NA,1,,,,,1,6150,6152,,,0,0,,,,,,,45.33,,41.04,,4.02,2.314101968,1,-0.326999992,66.23271895,70.77857447,1
19,2,2006,6152,1,110,2,ME,41.04,,1,1,1,0.0907,,NA,2,,,,,1,6151,6153,,,0,0,,,,,,,78.18,,34.88,,19.04,13.68268531,1,-0.326999992,97.55059192,96.47691368,1
19,2,2008,6153,0,111,2,ME,34.88,,1,1,,0.0907,,NA,3,,,,,1,6152,,,,0,0,,,,,,,11,,,,41.04,1.765615325,1,-0.326999992,64.6291552,97.23773621,1
19,3,1932,6154,0,73,2,ME,,,,,,,,NA,,,,,,,,,,,,,,,,,,,23.88,,,,,,,,,,
19,3,1934,6155,0,74,2,ME,,,,,,,,NA,,,,,,,6154,6156,,,,,,,,,,,34.52,,,,,,,-0.149000004,,,
19,3,1936,6156,0,75,2,ME,,,,,,,,NA,,,,,,,6155,6157,,,,,,,,,,,41.57,,,,,,,0.160999998,,,
19,3,1938,6157,0,76,2,ME,,,,,,,,NA,,,,,,,6156,6158,,,,,,,,,,,40.53,,,,,,,0.160999998,,,
19,3,1940,6158,0,77,2,ME,,,,,,,,NA,,,,,,,6157,6159,,,,,,,,,,,45.33,,,,,,,0.160999998,,,
19,3,1942,6159,0,78,2,ME,,,,,,-0.190481504,,NA,,,,,,0,6158,6160,,,,,,,0.012134363,0.954688861,0.11420577,23.05065026,78.18,,,,,,0,0.282999992,,,
19,3,1944,6160,0,79,2,ME,,,,,0,-0.190481504,,NA,,,,,,0,6159,6161,,,,,,,0.012134363,0.954688861,0.11420577,23.05065026,11,,-45.8,,,-2.479144594,0,0.310000002,,,
19,3,1946,6161,1,80,2,ME,-45.8,,0,,0,-0.190481504,0,Republican incumbent,,3,,,,0,6160,6162,,0,,0,0,1,0.012134363,0.954688861,0.11420577,23.05065026,23.88,,-41.8,,,1.188312995,0,0.338,,,
19,3,1948,6162,1,81,2,ME,-41.8,,0,0,0,-0.190481504,0,Republican incumbent,,4,,,,0,6161,6163,0,0,1,0,0,1,0.012134363,0.954688861,0.11420577,23.05065026,34.52,,-25.8,,-45.8,10.24988897,0,0.365999997,,,
19,3,1950,6163,1,82,2,ME,-25.8,,0,0,0,-0.190481504,0,Republican incumbent,,5,,,,0,6162,6164,0,0,1,0,0,1,0.012134363,0.954688861,0.11420577,23.05065026,41.57,,-52.4,,-41.8,-0.020519355,0,0.393999994,,,
19,3,1952,6164,1,83,2,ME,-52.4,,0,0,0,-0.3964,0,Republican incumbent,,1,,,,0,6163,6165,0,0,1,0,0,1,6.56255816,3.254223736,0.112701881,38.23075279,40.53,,-21,,-25.8,-6.808760953,0,0.421999991,,,
19,3,1954,6165,1,84,2,ME,-21,,0,0,0,-0.3964,0,Republican incumbent,,2,,,,0,6164,6166,0,0,1,0,0,1,6.56255816,3.254223736,0.112701881,38.23075279,45.33,,-21.2,,-52.4,8.778685501,0,0.287,,,
19,3,1956,6166,1,85,2,ME,-21.2,,0,0,0,-0.3964,0,Republican incumbent,,3,,,,0,6165,6167,0,0,1,0,0,1,6.56255816,3.254223736,0.112701881,38.23075279,78.18,,-12,,-21,-5.650539331,1,0.263000011,,,
19,3,1958,6167,1,86,2,ME,-12,,0,0,0,-0.3964,0,Republican incumbent,,4,,,,0,6166,6168,0,0,1,0,0,1,6.56255816,3.254223736,0.112701881,38.23075279,11,,-28.2,,-21.2,13.50993815,1,0.238999993,,,
19,3,1960,6168,0,87,2,ME,-28.2,,0,0,,-0.3964,0,Republican incumbent,,5,,,,0,6167,,0,0,1,0,0,1,6.56255816,3.254223736,0.112701881,38.23075279,23.88,,,,-12,-6.19429047,0,0.215000004,,,
20,1,1932,6169,0,73,52,MD,,,,,,,,NA,,,,,,,,6170,,,,,,,,,,,34.52,,,,,,,,,,
20,1,1934,6170,0,74,52,MD,,,,,,,,NA,,,,,,,6169,6171,,,,,,,,,,,41.57,,,,,,,-0.244000003,,,
20,1,1936,6171,0,75,52,MD,,,,,,,,NA,,,,,,,6170,6172,,,,,,,,,,,40.53,,,,,,,-0.216000006,,,
20,1,1938,6172,0,76,52,MD,,,,,,,,NA,,,,,,,6171,6173,,,,,,,,,,,45.33,,,,,,,-0.187999994,,,
20,1,1940,6173,0,77,52,MD,,,,,1,,,NA,,,,,,,6172,6174,,,,,,,,,,,78.18,55.89719,11.79437,,,,,-0.092,,,
20,1,1942,6174,1,78,52,MD,11.79437,55.89719,1,,1,0.003169575,0,Democratic incumbent,2,,25270,19938,45208,1,6173,6175,,,,,,,0.0035819,0.685166328,25.18433993,20.91215646,11,50.80514,1.610276,,,,1,-0.092,,,
20,1,1944,6175,1,79,52,MD,1.610276,50.80514,1,1,0,0.003169575,1,Democratic open seat,0,0,30257,29298,59555,1,6174,6176,0,1,0,0,,,0.0035819,0.685166328,25.18433993,20.91215646,23.88,49.06559587,-1.86880827,55.89719,11.79437,-2.479144594,1,-0.092,,,
20,1,1946,6176,1,80,52,MD,-1.86880827,49.06559587,0,1,0,0.003169575,0,Democratic incumbent,1,0,27364,26360,53724,1,6175,6177,1,0,0,0,1,0,0.0035819,0.685166328,25.18433993,20.91215646,34.52,47.64120877,-4.717579484,50.80514,1.610276,1.188312995,1,0.165000007,,,
20,1,1948,6177,1,81,52,MD,-4.717579484,47.64120877,0,0,0,0.003169575,0,Republican incumbent,,1,29700,,56724,1,6176,6178,0,0,1,0,0,1,0.0035819,0.685166328,25.18433993,20.91215646,41.57,42.96418428,-14.07163143,49.06559587,-1.86880827,10.24988897,1,0.352999985,,,
20,1,1950,6178,1,82,52,MD,-14.07163143,42.96418428,0,0,0,0.003169575,0,Republican incumbent,,2,36005,,63127,1,6177,6179,0,0,1,0,0,1,0.0035819,0.685166328,25.18433993,20.91215646,40.53,39.00628388,-21.98742926,47.64120877,-4.717579484,-0.020519355,1,0.330000013,,,
20,1,1952,6179,1,83,52,MD,-21.98742926,39.00628388,0,0,0,-0.1474,0,Republican incumbent,,3,47164,,77326,0,6178,6180,0,0,1,0,0,0,1.381615493,3.206202551,23.37494006,21.6476833,45.33,44.45075393,-11.09849215,42.96418428,-14.07163143,-6.808760953,0,0.305999994,,,
20,1,1954,6180,1,84,52,MD,-11.09849215,44.45075393,0,0,0,-0.1474,0,Republican incumbent,,4,35221,,63405,0,6179,6181,0,0,1,0,0,1,1.381615493,3.206202551,23.37494006,21.6476833,78.18,44.28232312,-11.43535376,39.00628388,-21.98742926,8.778685501,0,0.282000005,,,
20,1,1956,6181,1,85,52,MD,-11.43535376,44.28232312,0,0,1,-0.1474,0,Republican incumbent,,5,42731,,76692,0,6180,6182,0,0,1,0,0,1,1.381615493,3.206202551,23.37494006,21.6476833,11,50.56148171,1.122963428,44.45075393,-11.09849215,-5.650539331,0,0.259000003,,,
20,1,1958,6182,1,86,52,MD,1.122963428,50.56148171,1,0,1,-0.1474,0,Republican incumbent,0,6,32328,,63938,0,6181,6183,0,0,1,0,0,1,1.381615493,3.206202551,23.37494006,21.6476833,23.88,53.62709165,7.254183292,44.28232312,-11.43535376,13.50993815,0,0.234999999,,,
20,1,1960,6183,1,87,52,MD,7.254183292,53.62709165,1,1,0,-0.1474,0,Democratic incumbent,1,,42219,,78727,1,6182,6184,1,0,0,0,0,0,1.381615493,3.206202551,23.37494006,21.6476833,34.52,46.82520926,-6.34958446,50.56148171,1.122963428,-6.19429047,1,-0.126000002,,,
20,1,1962,6184,1,88,52,MD,-6.34958446,46.82520926,0,1,0,0.1406,0,Democratic incumbent,,0,33674,,63327,1,6183,6185,1,0,0,0,1,0,1.184874985,4.174569939,23.12189514,21.07730837,41.57,46.90719545,-6.185606122,53.62709165,7.254183292,-6.752375421,1,-0.126000002,,,
20,1,1964,6185,1,89,52,MD,-6.185606122,46.90719545,0,0,0,0.1406,0,Republican incumbent,,1,40762,,76775,1,6184,6186,0,0,1,0,0,1,1.184874985,4.174569939,23.12189514,21.07730837,40.53,28.60715687,-42.78568923,46.82520926,-6.34958446,6.331477858,1,0.222000003,,,-1
20,1,1966,6186,0,90,52,MD,-42.78568923,28.60715687,0,,,-0.2006,0,Republican incumbent,,2,69940,,97965,1,,,,,,,0,1,1.413464855,5.644335072,22.94853248,22.37887345,45.33,,,,,-10.61381827,1,,,,-1
20,1,1968,6187,1,91,52,MD,-47.1807152,26.40964091,0,0,0,-0.2006,0,Republican incumbent,,3,87078,,118328,0,6186,6188,0,0,1,0,0,1,1.413464855,5.644335072,22.94853248,22.37887345,78.18,23.65980297,-51.90005898,28.60715687,-42.78568923,-2.251513587,0,0.222000003,,,-1
20,1,1970,6188,1,92,52,MD,-51.90005898,23.65980297,0,0,0,-0.2006,0,Republican incumbent,,0,79594,,105339,1,6187,6189,0,0,1,0,0,1,1.413464855,5.644335072,22.94853248,22.37887345,11,29.50965464,-40.98068774,26.40964091,-47.1807152,8.370145083,1,0.222000003,,,
20,1,1972,6189,0,93,52,MD,-40.98068774,29.50965464,0,,,-0.1846,0,Republican incumbent,,1,86326,,122465,1,,,,,,,0,1,1.399311479,8.311285001,19.42732223,26.73974114,23.88,,,,,-5.918761457,1,,30.08171832,,
20,1,1974,6190,1,94,52,MD,-5.974757671,47.01262116,0,0,0,-0.1846,0,Republican incumbent,,1,59570,,112423,1,6189,6191,0,0,1,0,0,1,1.399311479,8.311285001,19.42732223,26.73974114,34.52,45.93296945,-8.134064078,29.50965464,-40.98068774,13.5724714,1,0.234999999,25.95670191,,-1
20,1,1976,6191,1,95,52,MD,-8.134064078,45.93296945,0,0,0,-0.1846,0,Republican incumbent,,2,85919,,158912,1,6190,6192,0,0,1,0,0,1,1.399311479,8.311285001,19.42732223,26.73974114,41.57,36.49629951,-27.00740099,47.01262116,-5.974757671,-5.621735424,1,0.488999993,23.14051894,,-1
20,1,1978,6192,1,96,52,MD,-27.00740099,36.49629951,0,0,1,-0.1846,0,Republican incumbent,,3,80202,,126295,1,6191,6193,0,0,1,0,0,1,1.399311479,8.311285001,19.42732223,26.73974114,40.53,51.74708366,3.494170308,45.93296945,-8.134064078,-4.985865265,1,0.488999993,28.73994204,,-1
20,1,1980,6193,1,97,52,MD,3.494170308,51.74708366,1,0,1,-0.1846,0,Republican incumbent,0,,97743,,188886,1,6192,6194,0,0,1,0,0,1,1.399311479,8.311285001,19.42732223,26.73974114,45.33,69.29675937,38.59351873,36.49629951,-27.00740099,-6.661364101,1,0.488999993,31.87840553,45.67024764,0
20,1,1982,6194,0,98,52,MD,38.59351873,69.29675937,1,,,-0.2877,0,Democratic incumbent,1,,89503,,129159,1,,,,,,,1,0,1.860760384,10.97525512,18.5652188,27.74015498,78.18,,,,,8.000854683,1,,46.4962306,63.01525955,1
20,1,1984,6195,1,99,52,MD,16.79855883,58.39927793,1,1,1,-0.2877,0,Democratic incumbent,2,,96673,,165538,1,6194,6196,1,0,0,0,1,0,1.860760384,10.97525512,18.5652188,27.74015498,11,66.8145299,33.62906277,69.29675937,38.59351873,-5.306613884,1,-0.104999997,57.93338241,75.72630896,1
20,1,1986,6196,1,100,52,MD,33.62906277,66.8145299,1,1,1,-0.2877,0,Democratic incumbent,3,,88113,,131877,1,6195,6197,1,0,0,0,1,0,1.860760384,10.97525512,18.5652188,27.74015498,23.88,50.40374398,0.807484984,58.39927793,16.79855883,4.555182653,1,-0.109999999,67.33115891,85.00278152,1
20,1,1988,6197,1,101,52,MD,0.807484984,50.40374398,1,1,0,-0.2877,0,Democratic incumbent,4,0,96128,94588,190716,1,6196,6198,1,0,0,0,1,0,1.860760384,10.97525512,18.5652188,27.74015498,34.52,43.15958917,-13.68081868,66.8145299,33.62906277,-1.545145837,1,-0.114,85.23017744,90.32165398,1
20,1,1990,6198,1,102,52,MD,-13.68081868,43.15958917,0,1,0,-0.2877,0,Democratic incumbent,,0,88920,,156438,1,6197,6199,1,0,0,0,1,0,1.860760384,10.97525512,18.5652188,27.74015498,41.57,48.42970967,-3.140580654,50.40374398,0.807484984,-2.671862634,1,-0.119000003,74.44569087,79.42199821,1
20,1,1992,6199,0,103,52,MD,-3.140580654,48.42970967,0,,,-0.071333333,0,two incumbents (redistricting),,1,120084,,,1,,,,,,,0,0,2.28145214,10.17394839,15.05333536,42.29359624,40.53,,,,,-2.283510717,1,,79.72737157,84.44332337,0
20,1,1994,6200,1,104,52,MD,-35.40436924,32.29781687,0,0,0,-0.071333333,0,Republican incumbent,,2,120975,,,1,6199,6201,0,0,1,0,0,1,2.28145214,10.17394839,15.05333536,42.29359624,45.33,38.44112158,-23.11775684,48.42970967,-3.140580654,-12.75936914,1,0.248999998,16.66004517,7.033867444,-1
20,1,1996,6201,1,105,52,MD,-23.11775684,38.44112158,0,0,0,-0.071333333,0,Republican incumbent,,3,131033,,,1,6200,6202,0,0,1,0,0,1,2.28145214,10.17394839,15.05333536,42.29359624,78.18,30.80709875,-38.38579953,32.29781687,-35.40436924,7.017245117,1,0.261000007,46.89899865,24.73234293,-1
20,1,1998,6202,1,106,52,MD,-38.38579953,30.80709875,0,0,0,-0.071333333,0,Republican incumbent,,4,135771,,,1,6201,6203,0,0,1,0,0,1,,,,,11,,-28.98,38.44112158,-23.11775684,-2.242183656,1,0.273000002,21.00436574,31.476011,-1
20,1,2000,6203,1,107,52,MD,-28.98,,0,0,0,-0.071333333,0,Republican incumbent,,5,,,,1,6202,6204,0,0,1,0,0,1,,,,,23.88,,-53.6,30.80709875,-38.38579953,4.633695519,1,0.286000013,19.04958782,42.8767174,-1
20,1,2002,6204,0,108,52,MD,-53.6,,0,,,-0.2239,,NA,,6,,,,1,,,,,,,,,,,,,34.52,,,,,-6.694096897,1,,,,-1
20,1,2004,6205,1,109,52,MD,-51.78,,0,0,0,-0.2239,,NA,,7,,,,0,6204,6206,0,0,,,,,,,,,41.57,,-37.72,,-53.6,2.314101968,0,0.31099999,22.47541643,21.81709334,-1
20,1,2006,6206,1,110,52,MD,-37.72,,0,0,1,-0.2239,,NA,,8,,,,0,6205,6207,0,0,,,,,,,,,40.53,,0.82,,-51.78,13.68268531,0,0.323000014,14.00488504,8.665511265,-1
20,1,2008,6207,0,111,52,MD,0.82,,1,0,,-0.2239,,NA,0,0,177065,174213,360480,1,6206,,0,0,,,,,,,,,45.33,,,,-37.72,1.765615325,1,0.335000008,39.74244709,42.12573405,-1
20,2,1932,6208,0,73,52,MD,,,,,,,,NA,,,,,,,,6209,,,,,,,,,,,78.18,,,,,,,,,,
20,2,1934,6209,0,74,52,MD,,,,,,,,NA,,,,,,,6208,6210,,,,,,,,,,,11,,,,,,,-0.157000005,,,
20,2,1936,6210,0,75,52,MD,,,,,,,,NA,,,,,,,6209,6211,,,,,,,,,,,23.88,,,,,,,-0.119000003,,,
20,2,1938,6211,0,76,52,MD,,,,,,,,NA,,,,,,,6210,6212,,,,,,,,,,,34.52,,,,,,,-0.081,,,
20,2,1940,6212,0,77,52,MD,,,,,,,,NA,,,,,,,6211,6213,,,,,,,,,,,41.57,,,,,,,-0.043000001,,,
20,2,1942,6213,0,78,52,MD,,,,,,0.10084489,,NA,,,,,,1,6212,6214,,,,,,,0.010176698,2.231909978,14.06043639,63.91456097,40.53,,,,,,1,-0.005,,,
20,2,1944,6214,0,79,52,MD,,,,,1,0.10084489,,NA,,,,,,1,6213,6215,,,,,,,0.010176698,2.231909978,14.06043639,63.91456097,45.33,52.44410038,4.88819778,,,-2.479144594,1,0.028000001,,,
20,2,1946,6215,0,80,52,MD,4.88819778,52.44410038,1,,,0.027168812,1,Democratic open seat,0,,69211,,131971,1,,,,,,,0,0,0.010176698,2.231909978,14.06043639,63.91456097,78.18,,,,,1.188312995,1,,,,
20,2,1948,6216,1,81,52,MD,12.76536584,55.22097945,1,1,0,0.027168812,1,Democratic open seat,0,,99157,,179564,1,6215,6217,0,1,0,0,0,0,0.010176698,2.231909978,14.06043639,63.91456097,11,48.70831966,-1.513773203,52.44410038,4.88819778,10.24988897,1,0.005,,,
20,2,1950,6217,1,82,52,MD,-1.513773203,48.70831966,0,1,0,0.027168812,0,Democratic incumbent,,0,99497,,198114,1,6216,6218,1,0,0,0,1,0,0.010176698,2.231909978,14.06043639,63.91456097,23.88,38.5559082,-22.88818359,55.22097945,12.76536584,-0.020519355,1,0.009,,,
20,2,1952,6218,0,83,52,MD,-22.88818359,38.5559082,0,,,-0.225533333,0,Republican incumbent,,1,95811,,155932,0,,,,,,,0,1,2.755326165,4.578403213,6.91243235,56.89335681,34.52,,,,,-6.808760953,0,,,,
